 course_code | career |                                           c                                           |                                         left                                          
 ARCH7201    | PG     | Prerequisite: ARCH7112                                                                | (ARCH7112)
 ARCH7202    | PG     | Prerequisite: ARCH7201                                                                | (ARCH7201)
 ARCH7211    | PG     |                                                                                       | 
 ARCH7212    | PG     |                                                                                       | 
 ARCH7213    | PG     |                                                                                       | 
 ARCH7214    | PG     |                                                                                       | 
 ARCH7215    | PG     |                                                                                       | 
 ARCH7216    | PG     |                                                                                       | 
 ARCH7220    | PG     |                                                                                       | 
 ARCH7227    | PG     |                                                                                       | 
 ARCH7231    | PG     |                                                                                       | 
 ARCH7241    | PG     |                                                                                       | 
 ARCH7251    | PG     |                                                                                       | 
 ARCH7252    | PG     |                                                                                       | 
 ARCH7253    | PG     |                                                                                       | 
 ARCH7254    | PG     |                                                                                       | 
 ARCH7304    | PG     |                                                                                       | 
 ARCH7305    | PG     |                                                                                       | 
 ARCH7809    | PG     |                                                                                       | 
 ARCH9006    | PG     |                                                                                       | 
 ARTS5100    | PG     | Prerequisite: Enrolment in a Master of Journalism and Communication or Master of Publ | (Enrolment in a Master of Journalism && Communication || Master of Public Relations &
 ARTS5503    | PG     | Prerequisite: Enrolment in a postgraduate Arts and Social Sciences program            | (Enrolment in a postgraduate Arts && Social Sciences program)
 ATSI5001    | PG     |                                                                                       | 
 ATSI5002    | PG     |                                                                                       | 
 ATSI5003    | PG     |                                                                                       | 
 ATSI5004    | PG     |                                                                                       | 
 ATSI5005    | PG     |                                                                                       | 
 ATSI5007    | PG     |                                                                                       | 
 ATSI5009    | PG     |                                                                                       | 
 AVIA5001    | PG     |                                                                                       | 
 AVIA5003    | PG     |                                                                                       | 
 AVIA5004    | PG     |                                                                                       | 
 AVIA5005    | PG     |                                                                                       | 
 AVIA5006    | PG     |                                                                                       | 
 AVIA5007    | PG     |                                                                                       | 
 AVIA5008    | PG     |                                                                                       | 
 AVIA5009    | PG     |                                                                                       | 
 AVIA5015    | PG     |                                                                                       | 
 AVIA5017    | PG     |                                                                                       | 
 AVIA5018    | PG     |                                                                                       | 
 AVIA5020    | PG     |                                                                                       | 
 AVIA5021    | PG     |                                                                                       | 
 AVIA5022    | PG     |                                                                                       | 
 AVIA5024    | PG     |                                                                                       | 
 AVIA5028    | PG     |                                                                                       | 
 AVIA5030    | PG     |                                                                                       | 
 AVIA5032    | PG     |                                                                                       | 
 AVIA5035    | PG     |                                                                                       | 
 AVIA5037    | PG     |                                                                                       | 
 AVIA5038    | PG     |                                                                                       | 
 AVIA5039    | PG     |                                                                                       | 
 AVIA9101    | PG     |                                                                                       | 
 AVIA9201    | PG     |                                                                                       | 
 AVIF5915    | PG     |                                                                                       | 
 AVIF5916    | PG     |                                                                                       | 
 AVIG5911    | PG     | Prerequisite: A pass in flight screening, AVEN1920, AVIA1321, PHYS1149, AVIA1401, AVI | (A pass in flight screening && AVEN1920 && AVIA1321 && PHYS1149 && AVIA1401 && AVIA19
 AVIG5912    | PG     | Prerequisite: AVIG5911                                                                | (AVIG5911)
 AVIG5913    | PG     | Prerequisite: AVIG5912                                                                | (AVIG5912)
 AVIG5914    | PG     | Prerequisite: AVIG5913                                                                | (AVIG5913)
 BABS5019    | PG     |                                                                                       | 
 BABS5029    | PG     |                                                                                       | 
 BABS5039    | PG     |                                                                                       | 
 BABS5049    | PG     |                                                                                       | 
 BABS7081    | PG     |                                                                                       | 
 BABS7180    | PG     |                                                                                       | 
 BABS7190    | PG     |                                                                                       | 
 BABS8010    | PG     |                                                                                       | 
 BEES5001    | PG     |                                                                                       | 
 BEES5002    | PG     |                                                                                       | 
 BEES5003    | PG     |                                                                                       | 
 BEES6601    | PG     |                                                                                       | 
 BEES6741    | PG     |                                                                                       | 
 BEES9011    | PG     |                                                                                       | 
 BEIL6000    | PG     |                                                                                       | 
 BEIL6001    | PG     |                                                                                       | 
 BEIL6002    | PG     |                                                                                       | 
 BEIL6003    | PG     |                                                                                       | 
 BEIL6004    | PG     |                                                                                       | 
 BEIL6005    | PG     |                                                                                       | 
 BEIL6006    | PG     |                                                                                       | 
 BENV6713    | PG     |                                                                                       | 
 BENV6722    | PG     |                                                                                       | 
 BENV6725    | PG     |                                                                                       | 
 BENV6726    | PG     |                                                                                       | 
 BENV6728    | PG     |                                                                                       | 
 BENV6731    | PG     |                                                                                       | 
 BENV7020    | PG     |                                                                                       | 
 BENV7221    | PG     |                                                                                       | 
 BENV7226    | PG     |                                                                                       | 
 BENV7227    | PG     |                                                                                       | 
 BENV7304    | PG     |                                                                                       | 
 BENV7307    | PG     |                                                                                       | 
 BENV7320    | PG     |                                                                                       | 
 BENV7712    | PG     |                                                                                       | 
 BENV7715    | PG     |                                                                                       | 
 BENV7720    | PG     |                                                                                       | 
 BENV7721    | PG     |                                                                                       | 
 BENV7723    | PG     |                                                                                       | 
 BENV7724    | PG     |                                                                                       | 
 BENV7728    | PG     |                                                                                       | 
 BENV7800    | PG     |                                                                                       | 
 BENV7806    | PG     |                                                                                       | 
 BENV7809    | PG     |                                                                                       | 
 BENV7810    | PG     |                                                                                       | 
 BENV7811    | PG     |                                                                                       | 
 BENV7812    | PG     |                                                                                       | 
 BINF9010    | PG     |                                                                                       | 
 BINF9020    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 BIOC5318    | PG     |                                                                                       | 
 BIOC5319    | PG     |                                                                                       | 
 BIOM9020    | PG     |                                                                                       | 
 BIOM9021    | PG     |                                                                                       | 
 BIOM9027    | PG     |                                                                                       | 
 BIOM9060    | PG     |                                                                                       | 
 BIOM9311    | PG     |                                                                                       | 
 BIOM9332    | PG     |                                                                                       | 
 BIOM9333    | PG     |                                                                                       | 
 BIOM9334    | PG     |                                                                                       | 
 BIOM9410    | PG     |                                                                                       | 
 BIOM9420    | PG     |                                                                                       | 
 BIOM9432    | PG     |                                                                                       | 
 BIOM9450    | PG     |                                                                                       | 
 BIOM9510    | PG     |                                                                                       | 
 BIOM9541    | PG     |                                                                                       | 
 BIOM9551    | PG     |                                                                                       | 
 BIOM9561    | PG     |                                                                                       | 
 BIOM9621    | PG     |                                                                                       | 
 BIOM9640    | PG     |                                                                                       | 
 BIOM9650    | PG     |                                                                                       | 
 BIOM9660    | PG     |                                                                                       | 
 BIOM9670    | PG     | Prerequisite: BIOM9660 (Students must achieve a minimum 75 (DN) in BIOM9660)          | (BIOM9660{DN})
 BIOM9701    | PG     |                                                                                       | 
 BIOM9711    | PG     |                                                                                       | 
 BIOM9914    | PG     |                                                                                       | 
 BIOS6671    | PG     |                                                                                       | 
 BIOS9123    | PG     |                                                                                       | 
 BIOS9231    | PG     |                                                                                       | 
 CEIC8102    | PG     | pre-requisites: CEIC3006                                                              | (CEIC3006)
 CEIC8104    | PG     |                                                                                       | 
 CEIC8105    | PG     | Pre: CEIC8104 or POLY3000                                                             | (CEIC8104 || POLY3000)
 CEIC8204    | PG     |                                                                                       | 
 CEIC8205    | PG     |                                                                                       | 
 CEIC8311    | PG     |                                                                                       | 
 CEIC8319    | PG     |                                                                                       | 
 CEIC8320    | PG     |                                                                                       | 
 CEIC8321    | PG     | Prerequisite: CEIC8320 or FOOD5127                                                    | (CEIC8320 || FOOD5127)
 CEIC8330    | PG     |                                                                                       | 
 CEIC8331    | PG     |                                                                                       | 
 CEIC8336    | PG     |                                                                                       | 
 CEIC8341    | PG     |                                                                                       | 
 CEIC8351    | PG     |                                                                                       | 
 CEIC9002    | PG     |                                                                                       | 
 CEIC9003    | PG     |                                                                                       | 
 CHEM6041    | PG     | Prerequisite: CHEM2041                                                                | (CHEM2041)
 CHEM6701    | PG     |                                                                                       | 
 CHEM6702    | PG     |                                                                                       | 
 CHEM7119    | PG     |                                                                                       | 
 CHEM7121    | PG     | Prereq: CHEM7119                                                                      | (CHEM7119)
 CHEM7122    | PG     |                                                                                       | 
 CHEM7123    | PG     |                                                                                       | 
 CHEM7124    | PG     |                                                                                       | 
 CHEN6701    | PG     |                                                                                       | 
 CHEN6703    | PG     |                                                                                       | 
 CHEN6706    | PG     | Pre-requisites: CEIC2001, CEIC2002, MATH2019                                          | (CEIC2001 && CEIC2002 && MATH2019)
 CHEN6710    | PG     |                                                                                       | 
 COMD0506    | PG     |                                                                                       | 
 COMD5000    | PG     |                                                                                       | 
 COMD5001    | PG     |                                                                                       | 
 COMD5002    | PG     |                                                                                       | 
 COMD5004    | PG     | Prerequisite: Enrolment in the Master of Development Studies, Master of International | (Enrolment in the Master of Development Studies && Master of International Relations 
 COMM5004    | PG     | Prerequisite: COMM5001, COMM5002, COMM5003, enrolment in program 8404 or 8417 and com | (COMM5001 && COMM5002 && COMM5003 && 8404 || 8417 && completion of 48_UOC)
 COMM5005    | PG     |                                                                                       | 
 COMM5008    | PG     | Prerequisite:Programs 8417, 8404 or 8415                                              | (Programs 8417 && 8404 || 8415)
 COMM5010    | PG     |                                                                                       | 
 COMM5011    | PG     |                                                                                       | 
 COMM5703    | PG     |                                                                                       | 
 COMM5704    | PG     |                                                                                       | 
 COMM5706    | PG     |                                                                                       | 
 COMM5707    | PG     |                                                                                       | 
 COMM5708    | PG     |                                                                                       | 
 COMM5709    | PG     |                                                                                       | 
 COMM5713    | PG     |                                                                                       | 
 COMM5714    | PG     |                                                                                       | 
 COMM5902    | PG     |                                                                                       | 
 COMP4001    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP4121    | PG     | Prerequisite: COMP9101 or COMP9801.                                                   | (COMP9101 || COMP9801)
 COMP4141    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP4161    | PG     |                                                                                       | 
 COMP4411    | PG     | Prerequisite:  75 WAM and COMP9024, or enrolment in the Autonomous Systems specialisa | (75_WAM && COMP1927)
 COMP4418    | PG     | Prerequisite: COMP4415 or COMP9414 or COMP9814.                                       | (COMP4415 || COMP9414 || COMP9814)
 COMP4431    | PG     | Prerequisite: COMP9024.                                                               | (COMP1927 || (Stage_2{3267 || 3994 || 3402 || 3428 || 4810 || 4802}))
 COMP4432    | PG     | Prerequisite: COMP4431                                                                | (COMP4431)
 COMP6714    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP6721    | PG     | Prerequisite: COMP9020 and COMP9021                                                   | ((MATH1081 || 6_UOC_MATH2###) && 12_UOC_COMP3###)
 COMP6731    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP6733    | PG     | Prerequisite: 65 WAM and COMP9331                                                     | (65_WAM && COMP3331)
 COMP6741    | PG     | Prerequisite: COMP9101 or COMP9801.                                                   | (COMP9101 || COMP9801)
 COMP6752    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP6771    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9018    | PG     | Prerequisite: a mark of at least 65 in COMP9415.                                      | COMP3421{65}
 COMP9020    | PG     |                                                                                       | 
 COMP9021    | PG     |                                                                                       | 
 COMP9024    | PG     | Prerequisite: COMP9021                                                                | (COMP9021)
 COMP9032    | PG     |                                                                                       | 
 COMP9041    | PG     | Prerequisite: COMP9021                                                                | (COMP9021)
 COMP9101    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9102    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9151    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9153    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9161    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9181    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9201    | PG     | Prerequisite: COMP9024 and COMP9032.                                                  | (COMP9024 && COMP9032)
 COMP9211    | PG     | Prerequisite: COMP9222.                                                               | (COMP9222)
 COMP9222    | PG     | Prerequisite: COMP9032.                                                               | (COMP9032)
 COMP9242    | PG     | Prerequisite: a mark of at least 75 in COMP9201 or COMP9283.                          | (COMP3231{75} || COMP3891)
 COMP9243    | PG     | Prerequisite: COMP9201 or COMP9283, and COMP9331.                                     | (COMP9201 || COMP9283 && && COMP9331)
 COMP9283    | PG     | Prerequisite: a mark of at least 70 in COMP9032 and COMP9024.                         | (a mark of at least 70 in COMP9032 && COMP9024)
 COMP9311    | PG     |                                                                                       | 
 COMP9313    | PG     | Prerequisite: COMP9024 and COMP9311                                                   | (COMP9024 && COMP9311)
 COMP9315    | PG     | Prerequisite: COMP9024 and [COMP9311 or INFS5926 or INFS5992].                        | (COMP9024 && (COMP9311 || INFS5926 || INFS5992))
 COMP9318    | PG     | Prerequisite: COMP9024 and [COMP9311 or INFS5926 or INFS5992].                        | (COMP9024 && (COMP9311 || INFS5926 || INFS5992))
 COMP9319    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9321    | PG     | Prerequisite: COMP9024, and                                                           | (COMP9024 &&)
 COMP9322    | PG     | Prerequisite: COMP9321.                                                               | (COMP9321)
 COMP9323    | PG     |                                                                                       | 
 COMP9331    | PG     |                                                                                       | 
 COMP9332    | PG     | Prerequisite: COMP9331.                                                               | (COMP9331)
 COMP9333    | PG     | Prerequisite: COMP9331.                                                               | (COMP9331)
 COMP9334    | PG     | Prerequisite: COMP9021                                                                | (COMP9021)
 COMP9336    | PG     | Prerequisite: COMP9331.                                                               | (COMP9331)
 COMP9337    | PG     | Prerequisite: COMP9331.                                                               | (COMP9331)
 COMP9414    | PG     |                                                                                       | 
 COMP9415    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9417    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9418    | PG     | Prerequisite: COMP9417.                                                               | (COMP9417)
 COMP9431    | PG     | Prerequisite: 70 WAM and COMP9024.                                                    | (70 WAM && COMP9024)
 COMP9441    | PG     |                                                                                       | 
 COMP9444    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9447    | PG     | Prerequisite: COMP9441                                                                | (COMP9441)
 COMP9511    | PG     |                                                                                       | 
 COMP9517    | PG     | Prerequisite: COMP9024.                                                               | (COMP9024)
 COMP9596    | PG     |                                                                                       | 
 COMP9801    | PG     | Prerequisite: a mark of at least 70 in COMP9024.                                      | (a mark of at least 70 in COMP9024)
 COMP9814    | PG     |                                                                                       | 
 COMP9844    | PG     | Prerequisite: 70 WAM and COMP9024.                                                    | (70_WAM && (COMP1927 || MTRN3500))
 COMP9945    | PG     |                                                                                       | 
 CONS0002    | PG     |                                                                                       | 
 CONS0005    | PG     |                                                                                       | 
 CONS0007    | PG     |                                                                                       | 
 CONS0009    | PG     |                                                                                       | 
 CONS0010    | PG     |                                                                                       | 
 CONS0013    | PG     |                                                                                       | 
 CONS0014    | PG     |                                                                                       | 
 CONS0016    | PG     |                                                                                       | 
 CONS0020    | PG     |                                                                                       | 
 CONS0023    | PG     |                                                                                       | 
 CONS0024    | PG     |                                                                                       | 
 CRIM5000    | PG     | Prerequisite: Enrolment in program 9285, completion of 24 uoc in the program with a W | (9285 && completion of 24_UOC in the program with a WAM of 75% || higher && the appro
 CRIM5001    | PG     | Prerequisite: Enrolment in a postgraduate Criminal Justice & Criminology or Journalis | (Enrolment in a postgraduate Criminal Justice && Criminology || Journalism && Communi
 CRIM5002    | PG     | Prerequisite: Enrolment in one of the following postgraduate programs, 9220, 9285, 82 | (Enrolment in one of the following postgraduate programs && 9220 && 9285 && 8248 && 7
 CVEN9000    | PG     |                                                                                       | 
 CVEN9405    | PG     |                                                                                       | 
 CVEN9407    | PG     |                                                                                       | 
 CVEN9414    | PG     |                                                                                       | 
 CVEN9415    | PG     |                                                                                       | 
 CVEN9421    | PG     |                                                                                       | 
 CVEN9422    | PG     |                                                                                       | 
 CVEN9511    | PG     |                                                                                       | 
 CVEN9512    | PG     |                                                                                       | 
 CVEN9513    | PG     |                                                                                       | 
 CVEN9514    | PG     |                                                                                       | 
 CVEN9521    | PG     |                                                                                       | 
 CVEN9522    | PG     |                                                                                       | 
 CVEN9523    | PG     |                                                                                       | 
 CVEN9524    | PG     |                                                                                       | 
 CVEN9525    | PG     |                                                                                       | 
 CVEN9526    | PG     |                                                                                       | 
 CVEN9610    | PG     |                                                                                       | 
 CVEN9611    | PG     |                                                                                       | 
 CVEN9612    | PG     |                                                                                       | 
 CVEN9620    | PG     |                                                                                       | 
 CVEN9625    | PG     |                                                                                       | 
 CVEN9630    | PG     |                                                                                       | 
 CVEN9631    | PG     |                                                                                       | 
 CVEN9640    | PG     |                                                                                       | 
 CVEN9701    | PG     |                                                                                       | 
 CVEN9702    | PG     |                                                                                       | 
 CVEN9706    | PG     |                                                                                       | 
 CVEN9707    | PG     |                                                                                       | 
 CVEN9710    | PG     |                                                                                       | 
 CVEN9714    | PG     |                                                                                       | 
 CVEN9717    | PG     |                                                                                       | 
 CVEN9718    | PG     |                                                                                       | 
 CVEN9720    | PG     |                                                                                       | 
 CVEN9723    | PG     |                                                                                       | 
 CVEN9726    | PG     |                                                                                       | 
 CVEN9730    | PG     |                                                                                       | 
 CVEN9731    | PG     |                                                                                       | 
 CVEN9741    | PG     |                                                                                       | 
 CVEN9742    | PG     |                                                                                       | 
 CVEN9743    | PG     |                                                                                       | 
 CVEN9744    | PG     |                                                                                       | 
 CVEN9802    | PG     |                                                                                       | 
 CVEN9806    | PG     |                                                                                       | 
 CVEN9809    | PG     |                                                                                       | 
 CVEN9818    | PG     |                                                                                       | 
 CVEN9820    | PG     |                                                                                       | 
 CVEN9822    | PG     |                                                                                       | 
 CVEN9824    | PG     |                                                                                       | 
 CVEN9855    | PG     |                                                                                       | 
 CVEN9856    | PG     |                                                                                       | 
 CVEN9857    | PG     |                                                                                       | 
 CVEN9872    | PG     |                                                                                       | 
 CVEN9881    | PG     |                                                                                       | 
 CVEN9884    | PG     |                                                                                       | 
 CVEN9885    | PG     |                                                                                       | 
 CVEN9888    | PG     |                                                                                       | 
 CVEN9892    | PG     |                                                                                       | 
 CVEN9901    | PG     |                                                                                       | 
 CVEN9930    | PG     |                                                                                       | 
 CVEN9931    | PG     |                                                                                       | 
 CVEN9932    | PG     | Prerequisite: CVEN9931.                                                               | (CVEN9931)
 CVEN9950    | PG     |                                                                                       | 
 CVEN9951    | PG     |                                                                                       | 
 CVEN9952    | PG     | Prerequisite: CVEN9951.                                                               | (CVEN9951)
 ECON5103    | PG     |                                                                                       | 
 ECON5106    | PG     | Prerequisite:COMM5005 and (COMM5002 or ECON5103)                                      | (COMM5005 && (COMM5002 || ECON5103))
 ECON5111    | PG     | Prerequisite: COMM5002 or ECON5103                                                    | (COMM5002 || ECON5103)
 ECON5112    | PG     | Prerequisite: COMM5002 or ECON5103                                                    | (COMM5002 || ECON5103)
 ECON5114    | PG     | Prerequisite:COMM5005 AND ECON5103                                                    | (COMM5005 && ECON5103)
 ECON5121    | PG     |                                                                                       | 
 ECON5130    | PG     | Prerequisite: (ECON5103 or ECON5110) and (COMM5005 or ECON5248).                      | ((ECON5103 || ECON5110) && (COMM5005 || ECON5248))
 ECON5136    | PG     |                                                                                       | 
 ECON5206    | PG     | Prerequisite: ECON5248                                                                | (ECON5248)
 ECON5248    | PG     | Prerequisite: COMM5005                                                                | (COMM5005)
 ECON5257    | PG     | Prerequisite: must be enrolled in program 8409  or 8415                               | (must be enrolled in program 8409 || 8415)
 ECON5300    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5301    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5304    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5306    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5309    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5310    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5316    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5319    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5321    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5323    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5324    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5325    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5330    | PG     | Prerequisite:COMM5005 AND ECON5103                                                    | (COMM5005 && ECON5103)
 ECON5402    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5403    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5408    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON5409    | PG     | Prerequisite: Enrolment in program 7412 or approval from the Head of School of Econom | (7412 || approval from the Head of School of Economics)
 ECON6001    | PG     |                                                                                       | 
 ECON6002    | PG     | Prerequisite: Enrolment in program 8412 or approval of Head of School of Economics    | (8412 || approval of Head of School of Economics)
 ECON6003    | PG     | Prerequisite: Enrolment in program 8412 or approval of Head of School of Economics    | (8412 || approval of Head of School of Economics)
 ECON6004    | PG     | Prerequisite: Enrolment in program 8412 or approval of Head of School of Economics    | (8412 || approval of Head of School of Economics)
 ECON6101    | PG     | Prerequisite: ECON6001                                                                | (ECON6001)
 ECON6102    | PG     | Prerequisite: ECON6002                                                                | (ECON6002)
 ECON6201    | PG     | Prerequisite: ECON6003                                                                | (ECON6003)
 ECON6202    | PG     | Prerequisite: ECON6003                                                                | (ECON6003)
 ECON6203    | PG     | Prerequisite: ECON6003                                                                | (ECON6003)
 ECON6205    | PG     | Prerequisite:ECON6003 or approval of Head of School of Economics                      | (ECON6003 || approval of Head of School of Economics)
 ECON6301    | PG     | Prerequisite or                                                                       | 
 ECON6302    | PG     | Prerequisite or                                                                       | 
 ECON6303    | PG     | Prerequisite or                                                                       | 
 ECON6306    | PG     | Prerequisite: ECON6001 and ECON6002                                                   | (ECON6001 && ECON6002)
 ECON6307    | PG     | Prerequisite or                                                                       | 
 ECON6309    | PG     | Prerequisite: ECON6001                                                                | (ECON6001)
 ECON6310    | PG     |                                                                                       | 
 ECON6350    | PG     | Prerequisite or                                                                       | 
